Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.52,99.31,1.22,15074.7,23-10-2025,97.89,264,0
UBER,NYSE:UBER,DAILY,180d,72.08,71.36,1.01,13480.5,11-06-2026,67.19,33,1
SYK,NYSE:SYK,DAILY,180d,311.07,305.95,1.67,12607.4,11-05-2026,280.25,64,3
CVX,NYSE:CVX,DAILY,180d,181.76,178.3,1.94,12401.6,16-12-2025,143.75,210,16
T,NYSE:T,DAILY,180d,21.28,21.15,0.63,11396.5,09-06-2026,22.03,35,9
ABT,NYSE:ABT,DAILY,180d,88.96,88.31,0.73,11096.7,11-05-2026,81.97,64,0
PFE,NYSE:PFE,DAILY,365d,24.25,23.89,1.5,9909.1,09-04-2025,19.19,461,1
MDT,NYSE:MDT,DAILY,180d,79.3,78.96,0.44,6740.0,02-06-2026,72.65,42,1
RCL,NYSE:RCL,DAILY,180d,283.09,282.33,0.27,6407.2,20-05-2026,230.9,55,2
NKE,NYSE:NKE,DAILY,180d,42.86,42.63,0.54,5610.4,18-05-2026,40.98,57,7
THC,NYSE:THC,DAILY,180d,183.69,180.33,1.87,5511.7,08-06-2026,157.58,36,0
SHW,NYSE:SHW,DAILY,180d,328.5,322.06,2.0,4882.3,02-06-2026,289.86,42,0
SLB,NYSE:SLB,DAILY,180d,47.54,47.3,0.51,4472.1,21-11-2025,34.0,235,7
NOC,NYSE:NOC,DAILY,180d,528.67,523.22,1.04,4089.3,03-06-2026,525.73,41,8
CNQ,NYSE:CNQ,DAILY,180d,42.62,42.38,0.57,3713.5,07-01-2026,29.54,188,13
COR,NYSE:COR,DAILY,365d,302.28,297.57,1.58,3451.4,18-02-2025,235.48,511,40
TKO,NYSE:TKO,DAILY,365d,184.56,184.33,0.13,3275.9,07-04-2025,130.73,463,1
FERG,NYSE:FERG,DAILY,180d,234.68,234.41,0.12,3226.5,19-03-2026,213.69,117,28
MSI,NYSE:MSI,DAILY,180d,413.71,411.82,0.46,3166.6,16-12-2025,357.34,210,17
MLM,NYSE:MLM,DAILY,180d,573.75,571.19,0.45,2312.9,19-05-2026,524.63,56,1
ALC,NYSE:ALC,DAILY,180d,66.86,65.67,1.81,2274.2,11-05-2026,61.83,64,2
SHV,NYSE:SHV,DAILY,180d,110.19,108.82,1.26,2257.7,23-10-2025,107.41,264,0
OTIS,NYSE:OTIS,DAILY,180d,72.56,71.28,1.8,2238.5,01-06-2026,69.16,43,1
PHM,NYSE:PHM,DAILY,180d,124.56,122.67,1.54,2171.7,19-05-2026,108.26,56,0
CBRE,NYSE:CBRE,DAILY,180d,133.13,131.95,0.89,2150.1,01-06-2026,121.69,43,0
RIG,NYSE:RIG,DAILY,180d,5.31,5.24,1.39,1997.1,23-10-2025,3.5,264,12
STE,NYSE:STE,DAILY,180d,208.73,207.41,0.64,1849.7,07-05-2026,194.56,68,8
PEG,NYSE:PEG,DAILY,180d,80.5,79.03,1.86,1766.0,18-05-2026,75.39,57,1
EL,NYSE:EL,DAILY,180d,80.86,79.37,1.88,1578.6,02-04-2026,65.96,103,1
BN,NYSE:BN,DAILY,180d,43.66,43.36,0.69,1398.5,20-03-2026,37.87,116,6
BG,NYSE:BG,DAILY,180d,116.63,115.27,1.18,1246.1,23-12-2025,87.21,203,16
GTLS,NYSE:GTLS,DAILY,180d,209.91,206.77,1.52,1226.9,04-11-2025,198.91,252,2
TMHC,NYSE:TMHC,DAILY,180d,71.94,70.83,1.57,1113.0,19-05-2026,54.15,56,0
SGI,NYSE:SGI,DAILY,180d,72.26,71.15,1.57,1055.3,20-05-2026,60.23,55,0
RPM,NYSE:RPM,DAILY,180d,102.43,101.86,0.56,1034.7,20-03-2026,91.96,116,10
NYT,NYSE:NYT,DAILY,180d,72.98,71.89,1.52,1006.1,29-10-2025,55.46,258,6
LBRT,NYSE:LBRT,DAILY,180d,25.27,25.04,0.93,936.4,14-11-2025,14.6,242,7
EXP,NYSE:EXP,DAILY,180d,204.99,202.97,0.99,840.3,20-03-2026,171.79,116,0
APG,NYSE:APG,DAILY,180d,41.51,40.96,1.35,756.8,23-10-2025,33.52,264,1
BRK-A,NYSE:BRK-A,DAILY,180d,737000.0,723924.02,1.81,729.6,22-04-2026,698000.0,83,3
ARE,NYSE:ARE,DAILY,180d,47.5,46.96,1.15,713.2,28-04-2026,38.9,77,0
HII,NYSE:HII,DAILY,365d,280.0,277.28,0.98,710.6,06-02-2025,154.1,523,2
NE,NYSE:NE,DAILY,180d,41.68,41.16,1.27,672.5,17-12-2025,27.07,209,12
BOND,NYSE:BOND,DAILY,365d,91.19,89.8,1.55,643.8,11-04-2025,83.42,459,2
APAM,NYSE:APAM,DAILY,365d,38.36,37.7,1.74,568.8,07-04-2025,29.37,463,89
INGR,NYSE:INGR,DAILY,180d,98.2,96.83,1.41,538.0,09-06-2026,96.28,35,10
FSS,NYSE:FSS,DAILY,180d,118.33,116.76,1.34,536.8,01-06-2026,101.19,43,2
JBND,NYSE:JBND,DAILY,180d,52.98,52.97,0.02,524.3,19-05-2026,52.32,56,1
AWI,NYSE:AWI,DAILY,180d,155.53,155.0,0.34,464.9,05-06-2026,150.28,39,2
DDS,NYSE:DDS,DAILY,365d,527.39,525.35,0.39,442.8,09-04-2025,269.89,461,5
PSN,NYSE:PSN,DAILY,180d,54.03,53.06,1.83,417.4,11-05-2026,48.23,64,8
PHG,NYSE:PHG,DAILY,180d,26.06,26.06,0.01,380.2,29-04-2026,24.16,76,2
MMS,NYSE:MMS,DAILY,180d,57.6,57.03,1.0,350.1,20-05-2026,56.92,55,13
GIB,NYSE:GIB,DAILY,180d,65.56,64.29,1.98,315.3,13-05-2026,60.68,62,5
STN,NYSE:STN,DAILY,180d,68.59,68.42,0.25,313.7,11-06-2026,70.66,33,4
MAIR,NYSE:MAIR,DAILY,180d,35.34,35.15,0.53,309.0,16-04-2026,31.0,89,2
TPB,NYSE:TPB,DAILY,180d,79.99,79.58,0.51,298.4,01-04-2026,65.73,104,2
LCII,NYSE:LCII,DAILY,365d,103.55,102.01,1.51,295.2,09-04-2025,68.54,461,17
WGO,NYSE:WGO,DAILY,180d,29.01,28.71,1.05,258.1,05-06-2026,26.96,39,1
EVTR,NYSE:EVTR,DAILY,365d,50.4,49.78,1.24,233.0,11-04-2025,46.55,459,1
GNL,NYSE:GNL,DAILY,180d,8.81,8.69,1.34,230.9,03-11-2025,7.03,253,0
PFSI,NYSE:PFSI,DAILY,180d,82.91,81.77,1.39,222.7,11-06-2026,77.67,33,2
KMT,NYSE:KMT,DAILY,180d,34.32,34.31,0.02,214.8,03-11-2025,21.31,253,10
PBH,NYSE:PBH,DAILY,180d,47.19,46.29,1.95,194.4,14-05-2026,42.62,61,2
RQI,NYSE:RQI,DAILY,180d,12.2,12.04,1.37,188.6,15-12-2025,10.63,211,3
PMMF,NYSE:PMMF,DAILY,180d,100.31,99.2,1.11,185.8,23-10-2025,97.68,264,0
TLK,NYSE:TLK,DAILY,180d,14.12,13.94,1.27,146.9,08-06-2026,12.6,36,4
PMT,NYSE:PMT,DAILY,180d,10.12,9.96,1.56,142.8,11-06-2026,9.45,33,1
CAE,NYSE:CAE,DAILY,180d,24.92,24.5,1.7,141.3,22-05-2026,22.76,53,0
WOR,NYSE:WOR,DAILY,180d,54.65,53.72,1.73,128.6,25-03-2026,44.87,111,3
WD,NYSE:WD,DAILY,180d,48.5,47.69,1.7,117.9,27-02-2026,40.93,137,5
LAR,NYSE:LAR,DAILY,180d,7.23,7.14,1.33,106.0,07-11-2025,3.62,249,3
