Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SWIGGY,NSE:SWIGGY,DAILY,180d,257.98,257.11,0.34,61678.0,29-06-2026,236.5,28,1
ITC,NSE:ITC,DAILY,180d,285.85,282.38,1.23,55205.7,04-06-2026,275.05,53,12
SRF,NSE:SRF,DAILY,180d,2631.5,2619.29,0.47,28903.1,06-04-2026,2350.53,112,1
PATANJALI,NSE:PATANJALI,DAILY,180d,346.85,345.33,0.44,23774.7,29-06-2026,407.5,28,10
ANGELONE,NSE:ANGELONE,DAILY,180d,304.2,298.42,1.94,23130.1,13-03-2026,206.48,136,0
HINDALCO,NSE:HINDALCO,DAILY,180d,945.25,928.25,1.83,19239.9,06-11-2025,766.15,263,5
MUTHOOTFIN,NSE:MUTHOOTFIN,DAILY,180d,3025.9,3012.02,0.46,15669.5,11-06-2026,2822.6,46,5
AMBER,NSE:AMBER,DAILY,180d,7280.5,7238.95,0.57,12474.6,27-01-2026,5400.5,181,15
OLAELEC,NSE:OLAELEC,DAILY,180d,37.27,36.83,1.19,9361.1,16-03-2026,22.25,133,1
PINELABS,NSE:PINELABS,DAILY,180d,148.94,146.47,1.69,8165.7,27-05-2026,134.73,61,3
ECLERX,NSE:ECLERX,DAILY,365d,1811.7,1791.52,1.13,7902.2,07-04-2025,1083.73,476,104
HUDCO,NSE:HUDCO,DAILY,180d,202.16,201.98,0.09,7779.9,30-03-2026,159.0,119,5
WAKEFIT,NSE:WAKEFIT,DAILY,180d,127.7,127.26,0.35,4529.6,08-06-2026,111.4,49,1
INTELLECT,NSE:INTELLECT,DAILY,180d,717.7,716.57,0.16,3918.1,30-03-2026,589.52,119,7
KIRLPNU,NSE:KIRLPNU,DAILY,180d,1489.6,1465.67,1.63,2982.9,09-12-2025,982.57,230,6
JAINREC,NSE:JAINREC,DAILY,180d,338.45,335.33,0.93,2441.8,11-06-2026,302.0,46,3
HDBFS,NSE:HDBFS,DAILY,180d,686.3,674.06,1.82,2106.8,30-03-2026,553.72,119,9
MIDHANI,NSE:MIDHANI,DAILY,180d,397.1,394.16,0.75,1177.2,30-03-2026,266.65,119,1
BANCOINDIA,NSE:BANCOINDIA,DAILY,180d,626.1,622.05,0.65,1038.6,30-03-2026,502.0,119,2
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,669.1,656.2,1.97,855.8,30-03-2026,378.4,119,0
SURYAROSNI,NSE:SURYAROSNI,DAILY,180d,239.2,237.16,0.86,733.1,30-03-2026,187.35,119,2
JKIL,NSE:JKIL,DAILY,180d,489.0,483.02,1.24,480.7,30-03-2026,425.0,119,5
REDTAPE,NSE:REDTAPE,DAILY,180d,127.28,126.74,0.43,227.0,27-01-2026,107.53,181,10
MAMATA,NSE:MAMATA,DAILY,180d,380.75,379.37,0.36,216.7,30-03-2026,297.0,119,14
SUPREMEPWR,NSE:SUPREMEPWR,DAILY,365d,192.3,190.31,1.05,210.6,09-04-2025,101.65,471,61
METROBRAND,NSE:METROBRAND,DAILY,180d,1031.7,1018.99,1.25,127.6,30-03-2026,883.0,119,7
RUCHIRA,NSE:RUCHIRA,DAILY,180d,110.42,110.15,0.24,100.8,30-03-2026,95.17,119,37
