Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,85,166.65,166.12,0.32,10%,"104,472,881"
DFIN,NYSE:DFIN,180,PURE FIRST BREAK,0,21-04-2026,01-07-2026,79,47.81,45.37,5.39,10%,"25,028,536"
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,74,42.53,39.85,6.72,10%,"212,369,296"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,59,58.44,57.7,1.28,10%,"247,826,502"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,58,90.82,86.22,5.33,10%,"89,612,094"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,56,155.47,149.0,4.35,10%,"668,225,612"
T,NYSE:T,180,PURE FIRST BREAK,0,30-03-2026,24-07-2026,56,25.4,24.0,5.84,10%,"2,142,378,208"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,52,191.53,186.84,2.51,10%,"58,186,814"
TIC,NYSE:TIC,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,43,9.06,8.88,2.04,10%,"30,666,289"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,42,13.06,12.87,1.5,10%,"31,942,149"
AG,NYSE:AG,180,PURE FIRST BREAK,0,12-05-2026,10-08-2026,39,19.84,19.12,3.76,10%,"238,179,202"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,39,44.26,43.48,1.79,10%,"95,690,116"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,31,263.96,258.39,2.15,10%,"2,154,626,222"
WEAV,NYSE:WEAV,180,PURE FIRST BREAK,0,15-07-2026,18-08-2026,31,7.29,7.12,2.44,10%,"24,244,353"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,30,36.74,35.0,4.97,10%,"58,548,867"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,17,24.75,24.46,1.2,10%,"86,825,475"
BE,NYSE:BE,180,PURE FIRST BREAK,0,25-06-2026,04-09-2026,14,265.63,248.86,6.74,10%,"19,493,018,841"
NRGV,NYSE:NRGV,180,PURE FIRST BREAK,0,04-06-2026,08-09-2026,10,4.49,4.1,9.49,10%,"62,680,846"
REXR,NYSE:REXR,180,PURE FIRST BREAK,0,24-07-2026,11-09-2026,7,38.39,38.08,0.82,10%,"202,422,789"
BZH,NYSE:BZH,180,PURE FIRST BREAK,0,05-08-2026,15-09-2026,3,33.32,33.29,0.09,10%,"44,052,372"
NXDR,NYSE:NXDR,180,PURE FIRST BREAK,0,10-08-2026,15-09-2026,3,2.49,2.44,2.2,10%,"11,375,814"
A,NYSE:A,180,PURE FIRST BREAK,0,27-08-2026,16-09-2026,2,156.47,153.84,1.71,10%,"758,848,212"
GME,NYSE:GME,180,PURE FIRST BREAK,0,01-05-2026,16-09-2026,2,22.64,21.86,3.58,10%,"216,999,866"
PRLB,NYSE:PRLB,180,PURE FIRST BREAK,0,14-08-2026,16-09-2026,2,87.75,83.33,5.3,10%,"40,917,825"
SB,NYSE:SB,180,PURE FIRST BREAK,0,04-09-2026,16-09-2026,2,9.18,8.77,4.66,10%,"20,923,975"
