Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NACLIND,NSE:NACLIND,180,PURE FIRST BREAK,0,08-01-2026,06-04-2026,60,161.18,157.11,2.59,7%,"164,340,088"
OBEROIRLTY,NSE:OBEROIRLTY,180,PURE FIRST BREAK,0,05-01-2026,07-04-2026,59,1633.4,1593.25,2.52,7%,"394,270,098"
GAIL,NSE:GAIL,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,58,167.4,157.64,6.19,7%,"1,347,082,147"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,58,3953.2,3867.59,2.21,7%,"5,053,150,165"
ELLEN,NSE:ELLEN,180,PURE FIRST BREAK,0,11-12-2025,10-04-2026,56,269.6,253.49,6.36,7%,"117,686,064"
EPIGRAL,NSE:EPIGRAL,180,PURE FIRST BREAK,0,10-12-2025,10-04-2026,56,1163.9,1126.54,3.32,7%,"20,358,939"
MGL,NSE:MGL,180,PURE FIRST BREAK,0,27-02-2026,10-04-2026,56,1089.1,1075.23,1.29,7%,"331,635,299"
SRM,NSE:SRM,180,PURE FIRST BREAK,0,16-12-2025,10-04-2026,56,510.7,492.25,3.75,7%,"82,939,725"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,29-12-2025,15-04-2026,51,1630.7,1617.77,0.8,7%,"200,714,703"
LXCHEM,NSE:LXCHEM,180,PURE FIRST BREAK,0,23-12-2025,15-04-2026,51,158.66,155.75,1.87,7%,"172,133,253"
PIDILITIND,NSE:PIDILITIND,180,PURE FIRST BREAK,0,26-02-2026,17-04-2026,49,1476.6,1429.22,3.31,7%,"722,544,666"
VMART,NSE:VMART,180,PURE FIRST BREAK,0,12-12-2025,20-04-2026,46,665.55,632.86,5.16,7%,"64,077,822"
EVEREADY,NSE:EVEREADY,180,PURE FIRST BREAK,0,05-02-2026,21-04-2026,45,332.35,328.77,1.09,7%,"191,703,472"
INOXGREEN,NSE:INOXGREEN,180,PURE FIRST BREAK,0,23-12-2025,21-04-2026,45,173.5,172.18,0.77,7%,"314,330,124"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,44,973.6,935.96,4.02,7%,"65,059,845"
RBA,NSE:RBA,180,PURE FIRST BREAK,0,16-01-2026,29-04-2026,37,68.71,65.57,4.79,7%,"110,974,688"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,15-12-2025,04-05-2026,32,635.95,612.62,3.81,7%,"69,048,273"
RITCO,NSE:RITCO,180,PURE FIRST BREAK,0,10-12-2025,07-05-2026,29,259.4,244.67,6.02,7%,"28,320,254"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,12-12-2025,07-05-2026,29,1385.3,1357.33,2.06,7%,"17,778,941"
GEOJITFSL,NSE:GEOJITFSL,180,PURE FIRST BREAK,0,17-12-2025,13-05-2026,23,76.82,71.9,6.85,7%,"65,300,994"
RHETAN,NSE:RHETAN,180,PURE FIRST BREAK,0,04-05-2026,22-05-2026,14,30.66,29.39,4.31,7%,"135,411,330"
TRAVELFOOD,NSE:TRAVELFOOD,180,PURE FIRST BREAK,0,17-04-2026,26-05-2026,10,1283.8,1215.03,5.66,7%,"46,305,384"
PARAGMILK,NSE:PARAGMILK,180,PURE FIRST BREAK,0,12-12-2025,02-06-2026,3,235.15,234.52,0.27,7%,"103,140,785"
TMB,NSE:TMB,180,PURE FIRST BREAK,0,04-05-2026,02-06-2026,3,745.9,734.6,1.54,7%,"122,121,736"
SURYAROSNI,NSE:SURYAROSNI,180,PURE FIRST BREAK,0,06-05-2026,03-06-2026,2,258.17,252.95,2.07,7%,"426,659,251"
MAHSEAMLES,NSE:MAHSEAMLES,365,PURE FIRST BREAK,0,27-06-2025,10-04-2026,56,623.95,622.97,0.16,7%,"82,796,295"
SUVEN,NSE:SUVEN,365,PURE FIRST BREAK,0,15-07-2025,10-04-2026,56,237.35,228.21,4.01,7%,"705,031,341"
SRM,NSE:SRM,365,PURE FIRST BREAK,0,17-11-2025,13-04-2026,53,510.7,502.69,1.59,7%,"82,939,725"
AVL,NSE:AVL,365,PURE FIRST BREAK,0,04-11-2025,15-04-2026,51,551.2,520.08,5.98,7%,"108,321,275"
LLOYDSENT,NSE:LLOYDSENT,365,PURE FIRST BREAK,0,04-07-2025,20-04-2026,46,66.86,66.48,0.57,7%,"139,478,452"
BHAGCHEM,NSE:BHAGCHEM,365,PURE FIRST BREAK,0,31-07-2025,21-04-2026,45,243.46,240.3,1.32,7%,"12,273,062"
