Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,83,168.42,165.89,1.53,10%,"23,460,906"
DFIN,NYSE:DFIN,180,PURE FIRST BREAK,0,21-04-2026,01-07-2026,77,48.91,45.27,8.04,10%,"13,733,928"
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,72,41.07,39.71,3.42,10%,"115,262,954"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,57,58.54,57.65,1.54,10%,"110,822,076"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,56,90.84,86.14,5.45,10%,"136,668,774"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,54,154.1,148.89,3.5,10%,"446,381,488"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,54,25.86,24.07,7.42,10%,"977,285,627"
G,NYSE:G,180,PURE FIRST BREAK,0,23-03-2026,28-07-2026,50,35.27,33.73,4.55,10%,"56,566,027"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,50,192.21,186.73,2.94,10%,"56,682,731"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,43,56.68,53.07,6.8,10%,"1,359,214,747"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,23-03-2026,04-08-2026,43,129.35,128.45,0.7,10%,"222,482,010"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,40,12.9,12.86,0.29,10%,"29,228,819"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,37,44.34,43.45,2.04,10%,"44,459,718"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,29,262.51,257.87,1.8,10%,"818,453,708"
WEAV,NYSE:WEAV,180,PURE FIRST BREAK,0,15-07-2026,18-08-2026,29,7.32,7.11,2.96,10%,"18,050,388"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,28,35.47,34.95,1.5,10%,"41,506,995"
ARE,NYSE:ARE,180,PURE FIRST BREAK,0,29-07-2026,20-08-2026,27,53.52,52.02,2.89,10%,"109,651,777"
BLSH,NYSE:BLSH,180,PURE FIRST BREAK,0,05-05-2026,21-08-2026,26,32.08,30.53,5.07,10%,"82,230,669"
SID,NYSE:SID,180,PURE FIRST BREAK,0,02-06-2026,01-09-2026,15,1.21,1.14,6.18,10%,"12,983,421"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,15,24.47,24.4,0.27,10%,"27,678,016"
UMC,NYSE:UMC,180,PURE FIRST BREAK,0,25-06-2026,08-09-2026,8,22.53,21.8,3.37,10%,"252,403,598"
BRK-A,NYSE:BRK-A,180,PURE FIRST BREAK,0,10-08-2026,11-09-2026,5,780297.0,767654.49,1.65,10%,"234,089,100"
BRK-B,NYSE:BRK-B,180,PURE FIRST BREAK,0,10-08-2026,11-09-2026,5,519.8,511.21,1.68,10%,"2,731,341,016"
REXR,NYSE:REXR,180,PURE FIRST BREAK,0,24-07-2026,11-09-2026,5,38.84,38.01,2.19,10%,"159,049,801"
HAE,NYSE:HAE,180,PURE FIRST BREAK,0,21-08-2026,14-09-2026,2,106.24,105.73,0.48,10%,"55,319,167"
RBRK,NYSE:RBRK,180,PURE FIRST BREAK,0,27-08-2026,14-09-2026,2,104.98,99.33,5.69,10%,"319,286,182"
TRV,NYSE:TRV,180,PURE FIRST BREAK,0,28-07-2026,14-09-2026,2,378.92,376.79,0.57,10%,"607,029,862"
NATL,NYSE:NATL,365,PURE FIRST BREAK,0,04-03-2026,15-04-2026,154,46.08,45.31,1.69,10%,"48,563,714"
DEO,NYSE:DEO,365,PURE FIRST BREAK,0,24-02-2026,17-04-2026,152,86.95,83.67,3.93,10%,"120,104,031"
KWR,NYSE:KWR,365,PURE FIRST BREAK,0,18-02-2026,17-04-2026,152,153.99,148.76,3.52,10%,"17,339,275"
HRI,NYSE:HRI,365,PURE FIRST BREAK,0,11-02-2026,28-04-2026,141,142.71,139.41,2.37,10%,"114,510,509"
ECL,NYSE:ECL,365,PURE FIRST BREAK,0,24-02-2026,16-06-2026,92,274.08,272.78,0.48,10%,"348,410,479"
COMP,NYSE:COMP,365,PURE FIRST BREAK,0,26-01-2026,18-06-2026,90,10.33,10.26,0.67,10%,"156,144,147"
