Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
AUB,NYSE:AUB,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,71,39.16,37.61,4.11,10%,"90,718,056"
BOND,NYSE:BOND,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,71,92.05,91.7,0.38,10%,"42,775,636"
EQBK,NYSE:EQBK,180,PURE FIRST BREAK,0,22-01-2026,08-04-2026,71,46.6,46.04,1.21,10%,"13,434,780"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,71,49.17,49.06,0.23,10%,"10,271,613"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,71,53.87,52.89,1.85,10%,"10,703,969"
FHN,NYSE:FHN,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,71,24.81,24.05,3.14,10%,"172,598,204"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,09-02-2026,08-04-2026,71,18.23,17.39,4.83,10%,"115,924,567"
GBCI,NYSE:GBCI,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,71,48.43,47.83,1.26,10%,"83,009,021"
HTH,NYSE:HTH,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,71,37.86,37.41,1.19,10%,"37,613,911"
PDO,NYSE:PDO,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,71,12.97,12.96,0.06,10%,"11,741,741"
PNC,NYSE:PNC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,71,232.04,220.46,5.25,10%,"1,144,398,043"
RF,NYSE:RF,180,PURE FIRST BREAK,0,12-02-2026,08-04-2026,71,28.62,27.55,3.87,10%,"605,945,520"
USB,NYSE:USB,180,PURE FIRST BREAK,0,11-02-2026,08-04-2026,71,58.14,55.27,5.2,10%,"1,280,469,533"
MC,NYSE:MC,180,PURE FIRST BREAK,0,16-01-2026,09-04-2026,70,67.18,64.01,4.95,10%,"211,543,103"
MTUS,NYSE:MTUS,180,PURE FIRST BREAK,0,11-02-2026,09-04-2026,70,19.31,18.04,7.05,10%,"22,146,638"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,28-01-2026,09-04-2026,70,22.21,22.08,0.59,10%,"326,033,903"
