Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.59,99.38,1.22,19702.8,02-12-2025,98.02,261,0
GLW,NYSE:GLW,DAILY,180d,151.45,150.86,0.39,16014.1,03-12-2025,81.39,260,7
WFC,NYSE:WFC,DAILY,180d,83.7,82.31,1.68,11487.1,15-05-2026,72.36,97,0
EQR,NYSE:EQR,DAILY,180d,63.66,63.65,0.01,11104.5,20-03-2026,56.3,150,0
MCD,NYSE:MCD,DAILY,180d,269.13,267.63,0.56,9487.0,23-07-2026,260.96,28,3
APH,NYSE:APH,DAILY,180d,153.11,151.1,1.33,8294.0,19-05-2026,117.83,93,1
MO,NYSE:MO,DAILY,180d,66.94,65.68,1.92,6878.1,07-01-2026,53.01,225,7
CVS,NYSE:CVS,DAILY,180d,93.65,92.01,1.79,6030.6,30-03-2026,68.48,143,0
SO,NYSE:SO,DAILY,180d,91.43,90.8,0.7,5865.5,10-12-2025,81.79,253,3
RCL,NYSE:RCL,DAILY,180d,287.62,287.58,0.01,5704.5,20-05-2026,230.9,92,2
BJ,NYSE:BJ,DAILY,180d,91.3,89.72,1.77,4708.9,22-06-2026,83.21,59,1
UPS,NYSE:UPS,DAILY,180d,102.58,100.6,1.97,3834.4,02-12-2025,90.22,261,27
ZTS,NYSE:ZTS,DAILY,180d,75.02,73.7,1.79,2936.1,30-06-2026,70.98,51,1
CLF,NYSE:CLF,DAILY,180d,10.74,10.54,1.93,2387.8,20-03-2026,7.73,153,18
IR,NYSE:IR,DAILY,180d,79.33,77.93,1.8,2198.4,19-05-2026,68.05,93,0
NVR,NYSE:NVR,DAILY,180d,6300.0,6245.04,0.88,2085.2,15-05-2026,5501.01,97,2
LVS,NYSE:LVS,DAILY,180d,45.97,45.89,0.18,1984.4,23-07-2026,43.93,28,8
HDB,NYSE:HDB,DAILY,180d,23.34,23.31,0.14,1919.3,23-07-2026,22.66,28,3
