Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,391.1,385.92,1.34,31930.9,01-07-2026,380.3,30,2
SRF,NSE:SRF,DAILY,180d,2622.5,2618.92,0.14,9576.7,06-04-2026,2350.53,116,1
CHOLAHLDNG,NSE:CHOLAHLDNG,DAILY,180d,1534.2,1515.12,1.26,7189.1,23-03-2026,1305.0,130,8
FORTIS,NSE:FORTIS,DAILY,180d,945.0,928.29,1.8,6396.8,02-04-2026,765.99,120,0
HDBFS,NSE:HDBFS,DAILY,180d,686.35,674.07,1.82,6123.6,30-03-2026,553.72,123,9
BEML,NSE:BEML,DAILY,180d,1750.4,1739.61,0.62,3054.3,30-03-2026,1353.21,123,3
NATCOPHARM,NSE:NATCOPHARM,DAILY,180d,917.0,906.72,1.13,3022.9,11-11-2025,789.28,262,20
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,664.15,656.22,1.21,1961.2,30-03-2026,378.4,123,1
CAPILLARY,NSE:CAPILLARY,DAILY,180d,497.35,488.62,1.79,1692.4,27-03-2026,464.25,126,12
NORTHARC,NSE:NORTHARC,DAILY,180d,287.0,284.28,0.96,1661.0,30-03-2026,206.0,123,0
GICRE,NSE:GICRE,DAILY,180d,356.6,355.41,0.33,1379.2,17-06-2026,346.7,44,0
SANOFI,NSE:SANOFI,DAILY,180d,3318.0,3289.49,0.87,1254.1,29-05-2026,3054.0,63,0
BAYERCROP,NSE:BAYERCROP,DAILY,180d,4234.4,4156.85,1.87,1169.8,29-06-2026,4030.0,32,1
AVANTEL,NSE:AVANTEL,DAILY,180d,161.89,160.94,0.59,1068.0,23-03-2026,116.9,130,1
SHANTIGOLD,NSE:SHANTIGOLD,DAILY,180d,217.41,213.8,1.69,1041.1,30-03-2026,155.0,123,11
MIDHANI,NSE:MIDHANI,DAILY,180d,396.0,394.12,0.48,871.4,30-03-2026,266.65,123,1
ARVINDFASN,NSE:ARVINDFASN,DAILY,180d,450.0,445.65,0.98,780.3,30-03-2026,366.2,123,7
SURYAROSNI,NSE:SURYAROSNI,DAILY,180d,239.4,237.16,0.94,740.6,30-03-2026,187.35,123,2
NACLIND,NSE:NACLIND,DAILY,180d,188.93,186.03,1.56,727.0,09-03-2026,112.62,144,1
NIBE,NSE:NIBE,DAILY,365d,1379.0,1369.55,0.69,714.5,19-03-2025,760.8,499,191
NIBE,NSE:NIBE,DAILY,180d,1379.0,1364.19,1.09,714.5,30-03-2026,809.6,123,1
VINATIORGA,NSE:VINATIORGA,DAILY,180d,1304.6,1294.6,0.77,622.0,13-04-2026,1203.0,109,1
GRMOVER,NSE:GRMOVER,DAILY,180d,89.73,88.78,1.07,607.5,11-06-2026,81.95,50,1
DHAMPURSUG,NSE:DHAMPURSUG,DAILY,180d,135.48,133.56,1.44,446.7,21-01-2026,108.49,191,2
TCI,NSE:TCI,DAILY,180d,930.5,913.99,1.81,423.2,18-05-2026,867.12,74,0
JSWHL,NSE:JSWHL,DAILY,730d,11257.0,11114.94,1.28,418.0,09-11-2023,4463.0,995,8
RAMCOCEM,NSE:RAMCOCEM,DAILY,180d,918.25,902.41,1.76,415.9,10-06-2026,838.3,51,0
TCC,NSE:TCC,DAILY,180d,289.65,285.11,1.59,411.7,01-07-2026,305.5,30,12
BOMDYEING,NSE:BOMDYEING,DAILY,180d,121.53,119.58,1.63,391.2,30-03-2026,91.69,123,1
RATNAMANI,NSE:RATNAMANI,DAILY,180d,2358.9,2333.71,1.08,390.1,11-02-2026,1936.5,170,0
