Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
AXISBANK,NSE:AXISBANK,DAILY,365d,1221.8,1198.82,1.92,64563.6,17-02-2025,976.46,542,40
RECLTD,NSE:RECLTD,DAILY,180d,344.95,343.27,0.49,28560.2,30-03-2026,299.26,136,19
ZEEL,NSE:ZEEL,DAILY,180d,96.75,96.6,0.16,26315.8,23-03-2026,68.0,143,5
INDUSTOWER,NSE:INDUSTOWER,DAILY,365d,383.2,382.62,0.15,23256.5,03-09-2025,301.21,344,14
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1507.0,1482.19,1.67,17511.2,30-03-2026,1187.0,136,22
GMRAIRPORT,NSE:GMRAIRPORT,DAILY,180d,103.0,101.38,1.59,16342.4,30-03-2026,84.11,136,0
V2RETAIL,NSE:V2RETAIL,DAILY,180d,217.43,214.31,1.45,9936.6,23-03-2026,172.03,143,0
IRFC,NSE:IRFC,DAILY,180d,88.35,87.95,0.45,4200.1,08-07-2026,86.93,36,3
HDBFS,NSE:HDBFS,DAILY,180d,684.9,673.96,1.62,4083.4,30-03-2026,553.72,136,9
TATACOMM,NSE:TATACOMM,DAILY,180d,1758.2,1757.03,0.07,3671.6,02-04-2026,1310.58,133,6
VINCOFE,NSE:VINCOFE,DAILY,180d,146.65,144.64,1.39,3614.2,16-03-2026,120.24,150,6
RAYMONDREL,NSE:RAYMONDREL,DAILY,180d,570.85,561.75,1.62,3188.6,16-03-2026,347.9,150,2
GRMOVER,NSE:GRMOVER,DAILY,180d,90.05,88.98,1.2,2384.5,11-06-2026,81.95,63,1
NORTHARC,NSE:NORTHARC,DAILY,180d,286.5,284.0,0.88,1838.0,30-03-2026,206.0,136,2
CCAVENUE,NSE:CCAVENUE,DAILY,180d,15.64,15.4,1.58,1799.2,30-03-2026,12.92,136,35
LINDEINDIA,NSE:LINDEINDIA,DAILY,365d,6688.5,6577.62,1.69,1655.6,04-04-2025,5223.81,496,139
SANDHAR,NSE:SANDHAR,DAILY,180d,615.15,614.35,0.13,968.1,30-03-2026,424.0,136,10
JAYBARMARU,NSE:JAYBARMARU,DAILY,180d,133.53,132.78,0.57,881.3,30-03-2026,74.15,136,6
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,657.05,655.86,0.18,819.8,30-03-2026,378.4,136,4
ARVINDFASN,NSE:ARVINDFASN,DAILY,180d,449.9,444.22,1.28,803.1,30-03-2026,364.92,136,7
ITI,NSE:ITI,DAILY,180d,281.4,278.25,1.13,759.7,30-03-2026,237.0,136,6
ERIS,NSE:ERIS,DAILY,180d,1380.3,1364.03,1.19,743.5,28-04-2026,1193.59,107,1
JKCEMENT,NSE:JKCEMENT,DAILY,180d,5348.5,5326.69,0.41,710.7,12-06-2026,4654.18,62,0
RSYSTEMS,NSE:RSYSTEMS,DAILY,180d,242.7,238.82,1.63,380.8,06-07-2026,213.52,38,0
INDOFARM,NSE:INDOFARM,DAILY,180d,146.87,144.23,1.83,294.1,30-03-2026,110.7,136,14
CENTURYPLY,NSE:CENTURYPLY,DAILY,180d,763.7,754.61,1.2,217.6,23-03-2026,618.5,143,3
GUJTHEM,NSE:GUJTHEM,DAILY,180d,347.25,343.49,1.1,189.1,30-03-2026,225.05,136,0
GUJTHEM,NSE:GUJTHEM,DAILY,365d,347.25,345.61,0.47,189.1,03-03-2025,207.65,528,62
MASTERTR,NSE:MASTERTR,DAILY,180d,78.66,77.13,1.98,164.7,30-03-2026,55.6,136,1
A2ZINFRA,NSE:A2ZINFRA,DAILY,180d,14.97,14.76,1.41,152.0,13-07-2026,12.96,31,8
JAGRAN,NSE:JAGRAN,DAILY,180d,62.92,62.76,0.26,113.9,27-03-2026,51.89,139,3
ELITECON,NSE:ELITECON,DAILY,180d,16.91,16.91,0.01,110.7,16-07-2026,17.4,28,8
