Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
SAC,NYSE:SAC,180,PURE FIRST BREAK,0,08-05-2026,13-05-2026,124,10.11,10.11,0.04,10%,"11,426,322"
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,82,169.47,165.85,2.18,10%,"26,403,426"
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,71,42.18,39.68,6.29,10%,"82,668,583"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,56,58.2,57.63,0.98,10%,"133,068,482"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,55,93.12,86.06,8.2,10%,"96,192,963"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,53,156.9,149.33,5.07,10%,"343,830,647"
VNT,NYSE:VNT,180,PURE FIRST BREAK,0,17-04-2026,24-07-2026,53,32.11,31.62,1.56,10%,"44,517,305"
G,NYSE:G,180,PURE FIRST BREAK,0,23-03-2026,28-07-2026,49,35.86,33.72,6.33,10%,"60,685,879"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,49,195.47,186.67,4.71,10%,"47,166,911"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,42,55.88,53.0,5.43,10%,"1,301,853,149"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,23-03-2026,04-08-2026,42,129.24,128.43,0.63,10%,"135,533,994"
TIC,NYSE:TIC,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,40,9.61,8.86,8.52,10%,"13,172,427"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,39,13.28,12.86,3.28,10%,"24,210,768"
AR,NYSE:AR,180,PURE FIRST BREAK,0,30-03-2026,10-08-2026,36,38.83,37.3,4.09,10%,"139,737,528"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,36,46.55,43.43,7.19,10%,"80,601,324"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,28,263.04,257.75,2.05,10%,"1,346,580,716"
WEAV,NYSE:WEAV,180,PURE FIRST BREAK,0,15-07-2026,18-08-2026,28,7.33,7.11,3.15,10%,"10,053,828"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,27,35.58,34.93,1.86,10%,"35,878,874"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,17-07-2026,19-08-2026,27,223.04,220.39,1.2,10%,"361,034,837"
ARE,NYSE:ARE,180,PURE FIRST BREAK,0,29-07-2026,20-08-2026,26,52.93,51.97,1.85,10%,"91,177,219"
PLGO,NYSE:PLGO,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,14,24.64,24.6,0.17,10%,"11,472,384"
SID,NYSE:SID,180,PURE FIRST BREAK,0,02-06-2026,01-09-2026,14,1.2,1.14,5.57,10%,"10,445,160"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,14,24.67,24.39,1.17,10%,"15,801,135"
LNN,NYSE:LNN,180,PURE FIRST BREAK,0,02-07-2026,02-09-2026,13,118.81,118.34,0.39,10%,"27,896,587"
BE,NYSE:BE,180,PURE FIRST BREAK,0,25-06-2026,04-09-2026,11,259.35,244.83,5.93,10%,"2,780,180,195"
NRGV,NYSE:NRGV,180,PURE FIRST BREAK,0,04-06-2026,08-09-2026,7,4.11,4.08,0.7,10%,"14,493,504"
FLNG,NYSE:FLNG,180,PURE FIRST BREAK,0,19-08-2026,10-09-2026,5,32.39,31.63,2.4,10%,"15,897,012"
BRK-A,NYSE:BRK-A,180,PURE FIRST BREAK,0,10-08-2026,11-09-2026,4,773825.0,766489.35,0.96,10%,"154,765,000"
BRK-B,NYSE:BRK-B,180,PURE FIRST BREAK,0,10-08-2026,11-09-2026,4,516.76,510.6,1.21,10%,"1,943,689,425"
GFR,NYSE:GFR,180,PURE FIRST BREAK,0,12-08-2026,11-09-2026,4,6.93,6.52,6.28,10%,"15,162,840"
NPK,NYSE:NPK,180,PURE FIRST BREAK,0,25-08-2026,11-09-2026,4,155.67,153.07,1.7,10%,"19,583,286"
REXR,NYSE:REXR,180,PURE FIRST BREAK,0,24-07-2026,11-09-2026,4,38.62,37.94,1.8,10%,"180,104,365"
LRN,NYSE:LRN,365,PURE FIRST BREAK,0,28-10-2025,28-01-2026,230,83.56,82.26,1.58,10%,"38,061,579"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,160,50.46,49.41,2.14,10%,"505,170,189"
NATL,NYSE:NATL,365,PURE FIRST BREAK,0,04-03-2026,15-04-2026,153,46.2,45.3,1.98,10%,"42,185,221"
DEO,NYSE:DEO,365,PURE FIRST BREAK,0,24-02-2026,17-04-2026,151,86.8,83.64,3.78,10%,"56,454,722"
KWR,NYSE:KWR,365,PURE FIRST BREAK,0,18-02-2026,17-04-2026,151,154.57,148.72,3.94,10%,"18,687,514"
ECL,NYSE:ECL,365,PURE FIRST BREAK,0,24-02-2026,16-06-2026,91,274.6,272.74,0.68,10%,"276,796,806"
COMP,NYSE:COMP,365,PURE FIRST BREAK,0,26-01-2026,18-06-2026,89,10.36,10.26,0.99,10%,"198,684,073"
RSG,NYSE:RSG,365,PURE FIRST BREAK,0,03-03-2026,24-06-2026,83,223.04,215.47,3.51,10%,"361,034,837"
COR,NYSE:COR,365,PURE FIRST BREAK,0,02-03-2026,06-07-2026,71,323.29,304.51,6.17,10%,"295,293,094"
DG,NYSE:DG,365,PURE FIRST BREAK,0,26-02-2026,13-07-2026,64,124.7,121.83,2.36,10%,"328,921,182"
ALLE,NYSE:ALLE,365,PURE FIRST BREAK,0,12-02-2026,23-07-2026,54,154.6,147.76,4.63,10%,"164,726,307"
CAG,NYSE:CAG,365,PURE FIRST BREAK,0,12-02-2026,27-07-2026,50,15.02,14.94,0.56,10%,"172,527,235"
AVY,NYSE:AVY,365,PURE FIRST BREAK,0,24-02-2026,28-07-2026,49,171.52,169.46,1.22,10%,"119,034,883"
ACN,NYSE:ACN,365,PURE FIRST BREAK,0,14-01-2026,19-08-2026,27,193.4,181.17,6.75,10%,"1,111,798,545"
