Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.48,99.25,1.24,26460.8,18-12-2025,97.89,264,0
UBER,NYSE:UBER,DAILY,180d,73.13,72.81,0.44,18884.1,27-07-2026,65.41,43,1
AZN,NYSE:AZN,DAILY,180d,160.04,159.11,0.59,8235.0,03-08-2026,153.41,36,1
PH,NYSE:PH,DAILY,180d,955.87,950.79,0.53,5277.4,01-06-2026,813.37,99,1
TT,NYSE:TT,DAILY,180d,446.0,438.95,1.61,4258.4,06-01-2026,345.62,245,3
GWRE,NYSE:GWRE,DAILY,180d,149.71,149.08,0.42,4254.3,22-06-2026,102.3,78,0
DUK,NYSE:DUK,DAILY,365d,121.24,119.54,1.43,4197.7,14-05-2025,105.57,482,28
GD,NYSE:GD,DAILY,180d,356.58,355.84,0.21,3886.4,28-04-2026,305.43,133,2
SPG,NYSE:SPG,DAILY,180d,211.88,208.96,1.4,3332.0,24-03-2026,175.95,168,0
WRB,NYSE:WRB,DAILY,180d,69.77,69.17,0.87,2932.7,01-06-2026,62.31,99,7
CRS,NYSE:CRS,DAILY,180d,458.56,451.63,1.53,2929.7,29-01-2026,283.91,222,0
TEL,NYSE:TEL,DAILY,180d,204.99,202.5,1.23,2925.6,22-07-2026,189.53,48,2
YUM,NYSE:YUM,DAILY,180d,149.51,148.68,0.56,2672.6,21-07-2026,144.64,49,4
EFX,NYSE:EFX,DAILY,180d,171.62,169.37,1.33,2467.6,22-06-2026,150.32,78,0
AFL,NYSE:AFL,DAILY,180d,115.16,113.54,1.43,2463.7,23-01-2026,104.69,228,16
SHV,NYSE:SHV,DAILY,180d,110.13,108.72,1.29,1879.4,18-12-2025,107.4,264,0
PEG,NYSE:PEG,DAILY,180d,74.24,73.93,0.42,1818.1,04-08-2026,74.2,35,12
Q,NYSE:Q,DAILY,180d,123.28,122.78,0.41,1722.7,19-12-2025,77.04,263,6
SW,NYSE:SW,DAILY,180d,44.26,43.85,0.95,1681.9,20-05-2026,35.21,111,1
IP,NYSE:IP,DAILY,180d,36.49,36.4,0.23,1650.6,20-05-2026,28.51,111,1
CNM,NYSE:CNM,DAILY,180d,44.06,43.98,0.17,1605.3,29-07-2026,41.88,41,9
BWXT,NYSE:BWXT,DAILY,180d,160.41,158.97,0.9,1571.2,29-07-2026,156.85,41,10
HIG,NYSE:HIG,DAILY,180d,135.66,134.09,1.17,1517.1,01-06-2026,125.04,99,0
ESS,NYSE:ESS,DAILY,180d,277.41,272.78,1.7,1502.7,27-03-2026,233.85,165,0
MAS,NYSE:MAS,DAILY,180d,70.93,69.94,1.41,1366.8,20-03-2026,57.63,172,3
MUSA,NYSE:MUSA,DAILY,180d,517.81,508.61,1.81,1365.5,11-02-2026,358.79,209,1
CPT,NYSE:CPT,DAILY,365d,104.71,103.89,0.79,1338.1,29-10-2025,94.3,314,27
INVH,NYSE:INVH,DAILY,180d,28.22,27.99,0.81,1304.4,20-03-2026,23.72,172,0
WCN,NYSE:WCN,DAILY,180d,163.16,161.66,0.93,1135.6,02-06-2026,146.58,98,0
BOND,NYSE:BOND,DAILY,365d,89.99,89.16,0.93,1132.8,11-04-2025,82.69,515,2
FHN,NYSE:FHN,DAILY,180d,24.67,24.3,1.51,982.8,19-03-2026,21.1,173,1
PNW,NYSE:PNW,DAILY,180d,98.04,98.02,0.02,968.8,05-01-2026,83.98,246,7
WPC,NYSE:WPC,DAILY,180d,70.56,70.09,0.67,922.6,22-12-2025,61.29,260,8
JBND,NYSE:JBND,DAILY,365d,52.36,52.16,0.39,905.7,11-04-2025,48.79,515,3
ALLY,NYSE:ALLY,DAILY,180d,42.28,42.13,0.36,899.3,12-03-2026,35.43,180,1
RH,NYSE:RH,DAILY,180d,142.45,140.76,1.2,873.6,01-04-2026,106.3,160,0
BRX,NYSE:BRX,DAILY,180d,29.15,28.94,0.74,816.4,22-12-2025,24.76,260,1
LRN,NYSE:LRN,DAILY,365d,82.15,80.73,1.75,794.6,04-12-2025,60.61,278,3
PLNT,NYSE:PLNT,DAILY,180d,49.88,49.35,1.07,772.3,07-05-2026,37.03,124,3
JBS,NYSE:JBS,DAILY,180d,12.87,12.63,1.88,769.2,08-06-2026,11.49,92,5
INGR,NYSE:INGR,DAILY,180d,100.7,100.63,0.07,755.2,30-06-2026,93.62,70,0
IBP,NYSE:IBP,DAILY,180d,228.04,223.71,1.94,680.5,10-06-2026,192.75,90,0
CRC,NYSE:CRC,DAILY,180d,55.57,55.55,0.03,648.4,23-12-2025,42.35,259,58
LMND,NYSE:LMND,DAILY,180d,50.55,49.88,1.34,628.0,29-07-2026,46.16,41,0
LOAR,NYSE:LOAR,DAILY,180d,67.7,67.2,0.75,597.5,29-04-2026,53.15,132,1
OLN,NYSE:OLN,DAILY,180d,17.89,17.7,1.07,571.5,31-07-2026,17.53,39,10
WTM,NYSE:WTM,DAILY,365d,2052.48,2047.38,0.25,556.2,01-10-2025,1647.25,342,6
TU,NYSE:TU,DAILY,180d,9.65,9.57,0.88,525.7,04-08-2026,9.2,35,0
HR,NYSE:HR,DAILY,180d,19.06,18.73,1.76,513.3,29-01-2026,15.71,222,7
ORI,NYSE:ORI,DAILY,180d,40.77,40.26,1.28,510.4,01-06-2026,36.07,99,0
OUT,NYSE:OUT,DAILY,180d,28.81,28.71,0.34,494.7,02-01-2026,22.85,249,0
WLK,NYSE:WLK,DAILY,180d,74.75,74.25,0.67,419.4,31-07-2026,68.0,39,1
