Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
CUBI,NYSE:CUBI,180,PURE FIRST BREAK,0,03-02-2026,06-04-2026,113,79.59,74.92,6.23,10%,"18,545,743"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,111,50.57,49.2,2.78,10%,"20,264,259"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,111,54.5,53.1,2.63,10%,"10,645,703"
MC,NYSE:MC,180,PURE FIRST BREAK,0,05-02-2026,08-04-2026,111,68.59,63.91,7.32,10%,"52,055,486"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,111,52.99,49.44,7.19,10%,"358,165,886"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,110,73.55,70.11,4.91,10%,"78,991,674"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,30-01-2026,15-04-2026,104,16.24,15.25,6.46,10%,"19,096,177"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,104,47.06,44.91,4.78,10%,"19,333,990"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,102,88.9,81.5,9.08,10%,"118,389,643"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,102,153.99,143.4,7.38,10%,"13,062,510"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,95,13.84,13.12,5.51,10%,"24,094,333"
HRI,NYSE:HRI,180,PURE FIRST BREAK,0,11-02-2026,28-04-2026,91,148.24,136.0,9.0,10%,"165,439,107"
WFG,NYSE:WFG,180,PURE FIRST BREAK,0,04-02-2026,28-05-2026,61,67.44,67.35,0.13,10%,"10,412,736"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,42,282.9,270.72,4.5,10%,"525,906,562"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,34,15.37,14.52,5.82,10%,"71,143,764"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,34,74.8,74.52,0.38,10%,"38,441,442"
NNI,NYSE:NNI,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,34,136.94,132.75,3.15,10%,"11,209,909"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,34,216.63,213.96,1.25,10%,"229,576,031"
BLCO,NYSE:BLCO,180,PURE FIRST BREAK,0,25-02-2026,29-06-2026,29,16.61,16.4,1.29,10%,"11,921,014"
SNOW,NYSE:SNOW,180,PURE FIRST BREAK,0,01-06-2026,30-06-2026,28,270.36,259.22,4.3,10%,"1,299,222,750"
WTM,NYSE:WTM,180,PURE FIRST BREAK,0,17-04-2026,02-07-2026,26,2202.61,2148.22,2.53,10%,"37,884,894"
AAMI,NYSE:AAMI,180,PURE FIRST BREAK,0,17-06-2026,06-07-2026,22,82.5,77.97,5.8,10%,"23,161,875"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,22,319.58,299.74,6.62,10%,"323,090,253"
MUSA,NYSE:MUSA,180,PURE FIRST BREAK,0,11-06-2026,07-07-2026,21,601.76,590.71,1.87,10%,"197,963,999"
CVI,NYSE:CVI,180,PURE FIRST BREAK,0,03-06-2026,08-07-2026,20,33.74,31.19,8.17,10%,"23,310,630"
QGEN,NYSE:QGEN,180,PURE FIRST BREAK,0,30-01-2026,09-07-2026,19,42.28,40.79,3.64,10%,"77,604,769"
DG,NYSE:DG,180,PURE FIRST BREAK,0,26-02-2026,13-07-2026,15,125.97,120.48,4.56,10%,"245,559,244"
NEE,NYSE:NEE,180,PURE FIRST BREAK,0,01-05-2026,14-07-2026,14,89.28,89.09,0.21,10%,"649,836,702"
OXM,NYSE:OXM,180,PURE FIRST BREAK,0,28-05-2026,16-07-2026,12,41.08,39.33,4.46,10%,"30,005,573"
WNC,NYSE:WNC,180,PURE FIRST BREAK,0,26-06-2026,17-07-2026,11,13.31,13.27,0.27,10%,"25,882,627"
NOV,NYSE:NOV,180,PURE FIRST BREAK,0,04-06-2026,21-07-2026,7,19.82,19.8,0.11,10%,"89,038,435"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,7,58.05,57.93,0.2,10%,"28,601,351"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,6,84.18,84.11,0.08,10%,"93,554,285"
VVX,NYSE:VVX,180,PURE FIRST BREAK,0,15-06-2026,22-07-2026,6,90.06,82.23,9.52,10%,"83,503,630"
BFH,NYSE:BFH,180,PURE FIRST BREAK,0,30-06-2026,23-07-2026,5,107.78,103.16,4.48,10%,"46,974,404"
GATX,NYSE:GATX,180,PURE FIRST BREAK,0,17-04-2026,23-07-2026,5,185.8,182.2,1.98,10%,"49,145,401"
