Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,10,495.25,470.26,5.31,10%,"316,792,606"
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,10,447.1,429.88,4.01,10%,"27,246,721"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,10,4186.4,3970.38,5.44,10%,"38,820,720,733"
PHOENIXLTD,NSE:PHOENIXLTD,52,PURE FIRST BREAK,0,12-01-2026,06-04-2026,10,1868.2,1767.4,5.7,10%,"5,474,218,179"
VENUSPIPES,NSE:VENUSPIPES,52,PURE FIRST BREAK,0,21-07-2025,13-04-2026,9,1442.8,1312.91,9.89,10%,"161,830,225"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,8,559.05,516.93,8.15,10%,"973,355,225"
BHAGCHEM,NSE:BHAGCHEM,52,PURE FIRST BREAK,0,28-07-2025,20-04-2026,8,259.65,247.61,4.86,10%,"110,759,677"
HUDCO,NSE:HUDCO,52,PURE FIRST BREAK,0,17-11-2025,20-04-2026,8,212.83,211.88,0.45,10%,"2,271,681,249"
JSFB,NSE:JSFB,52,PURE FIRST BREAK,0,23-06-2025,20-04-2026,8,467.2,458.47,1.9,10%,"658,604,849"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,8,526.25,497.87,5.7,10%,"184,115,404"
WEBELSOLAR,NSE:WEBELSOLAR,52,PURE FIRST BREAK,0,11-08-2025,20-04-2026,8,106.13,101.73,4.32,10%,"535,573,357"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,7,88.99,88.82,0.19,10%,"14,796,634"
FLUOROCHEM,NSE:FLUOROCHEM,52,PURE FIRST BREAK,0,22-09-2025,27-04-2026,7,3671.7,3620.34,1.42,10%,"1,087,796,186"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,6,2748.1,2624.11,4.73,10%,"12,855,043,400"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,6,969.1,947.26,2.31,10%,"4,804,420,699"
IIFLCAPS,NSE:IIFLCAPS,52,PURE FIRST BREAK,0,05-01-2026,04-05-2026,6,342.9,341.73,0.34,10%,"316,169,568"
KANSAINER,NSE:KANSAINER,52,PURE FIRST BREAK,0,22-12-2025,04-05-2026,6,215.68,214.34,0.63,10%,"400,860,678"
NEULANDLAB,NSE:NEULANDLAB,52,PURE FIRST BREAK,0,10-11-2025,04-05-2026,6,16722.0,16337.6,2.35,10%,"1,959,952,176"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,6,235.36,216.18,8.87,10%,"335,719,152"
HESTERBIO,NSE:HESTERBIO,52,PURE FIRST BREAK,0,04-08-2025,18-05-2026,4,2054.4,1901.91,8.02,10%,"52,699,466"
KDDL,NSE:KDDL,52,PURE FIRST BREAK,0,16-06-2025,18-05-2026,4,2825.5,2734.42,3.33,10%,"133,872,190"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,3,155.03,146.12,6.1,10%,"97,588,284"
DIAMONDYD,NSE:DIAMONDYD,52,PURE FIRST BREAK,0,29-12-2025,25-05-2026,3,1128.6,1108.94,1.77,10%,"52,171,791"
EXIDEIND,NSE:EXIDEIND,52,PURE FIRST BREAK,0,08-09-2025,25-05-2026,3,388.55,373.38,4.06,10%,"2,306,541,522"
LMW,NSE:LMW,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,3,15797.0,15280.54,3.38,10%,"209,847,348"
MONARCH,NSE:MONARCH,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,3,347.65,329.45,5.52,10%,"521,390,512"
RBA,NSE:RBA,52,PURE FIRST BREAK,0,15-09-2025,25-05-2026,3,68.83,68.44,0.58,10%,"814,665,569"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,3,99.31,97.33,2.03,10%,"20,481,793"
FIEMIND,NSE:FIEMIND,52,PURE FIRST BREAK,0,09-02-2026,01-06-2026,2,2354.4,2306.36,2.08,10%,"562,541,477"
FILATEX,NSE:FILATEX,52,PURE FIRST BREAK,0,03-11-2025,01-06-2026,2,53.17,51.7,2.84,10%,"283,355,628"
FOCUS,NSE:FOCUS,52,PURE FIRST BREAK,0,16-06-2025,01-06-2026,2,93.28,87.46,6.65,10%,"26,925,551"
GREENPLY,NSE:GREENPLY,52,PURE FIRST BREAK,0,21-07-2025,01-06-2026,2,296.68,286.88,3.42,10%,"168,803,499"
GTLINFRA,NSE:GTLINFRA,52,PURE FIRST BREAK,0,23-06-2025,01-06-2026,2,1.53,1.5,2.3,10%,"342,751,521"
GUFICBIO,NSE:GUFICBIO,52,PURE FIRST BREAK,0,28-07-2025,01-06-2026,2,370.0,353.26,4.74,10%,"117,484,990"
GULFPETRO,NSE:GULFPETRO,52,PURE FIRST BREAK,0,23-06-2025,01-06-2026,2,40.58,39.28,3.31,10%,"12,961,050"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,2,1556.5,1452.25,7.18,10%,"169,255,366"
PSPPROJECT,NSE:PSPPROJECT,52,PURE FIRST BREAK,0,10-11-2025,01-06-2026,2,907.8,873.62,3.91,10%,"217,988,195"
QUESS,NSE:QUESS,52,PURE FIRST BREAK,0,14-07-2025,01-06-2026,2,249.81,235.69,5.99,10%,"545,409,418"
RAMCOSYS,NSE:RAMCOSYS,52,PURE FIRST BREAK,0,08-12-2025,01-06-2026,2,570.95,542.52,5.24,10%,"642,399,268"
RICOAUTO,NSE:RICOAUTO,52,PURE FIRST BREAK,0,29-12-2025,01-06-2026,2,133.28,133.21,0.05,10%,"666,847,948"
SAREGAMA,NSE:SAREGAMA,52,PURE FIRST BREAK,0,16-06-2025,01-06-2026,2,464.55,436.6,6.4,10%,"979,629,542"
SSWL,NSE:SSWL,52,PURE FIRST BREAK,0,30-06-2025,01-06-2026,2,234.03,226.18,3.47,10%,"698,883,551"
WELENT,NSE:WELENT,52,PURE FIRST BREAK,0,27-10-2025,01-06-2026,2,552.95,530.35,4.26,10%,"237,950,426"
ZEEL,NSE:ZEEL,52,PURE FIRST BREAK,0,30-06-2025,01-06-2026,2,111.19,107.38,3.55,10%,"16,203,926,314"
DBOL,NSE:DBOL,104,PURE FIRST BREAK,0,23-09-2024,30-03-2026,11,114.86,110.93,3.54,10%,"11,120,630"
HARDWYN,NSE:HARDWYN,104,PURE FIRST BREAK,0,23-09-2024,06-04-2026,10,23.84,22.35,6.66,10%,"193,379,067"
SUPREMEPWR,NSE:SUPREMEPWR,104,PURE FIRST BREAK,0,01-07-2024,27-04-2026,7,244.45,229.85,6.35,10%,"21,878,275"
ASHIANA,NSE:ASHIANA,104,PURE FIRST BREAK,0,17-06-2024,04-05-2026,6,389.1,354.37,9.8,10%,"220,446,165"
MSPL,NSE:MSPL,104,PURE FIRST BREAK,0,23-09-2024,04-05-2026,6,42.48,38.75,9.62,10%,"817,120,505"
TRITURBINE,NSE:TRITURBINE,104,PURE FIRST BREAK,0,25-11-2024,18-05-2026,4,662.25,655.95,0.96,10%,"993,088,908"
MARKSANS,NSE:MARKSANS,104,PURE FIRST BREAK,0,02-12-2024,25-05-2026,3,247.13,234.21,5.52,10%,"1,383,811,135"
STEELXIND,NSE:STEELXIND,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,3,12.39,11.41,8.59,10%,"251,978,039"
MAHESHWARI,NSE:MAHESHWARI,104,PURE FIRST BREAK,0,05-08-2024,01-06-2026,2,70.98,64.77,9.59,10%,"11,889,647"
RSWM,NSE:RSWM,104,PURE FIRST BREAK,0,29-07-2024,01-06-2026,2,203.33,196.27,3.6,10%,"86,585,845"
TATATECH,NSE:TATATECH,104,PURE FIRST BREAK,0,16-09-2024,01-06-2026,2,769.95,752.57,2.31,10%,"2,177,809,769"
VADILALIND,NSE:VADILALIND,104,PURE FIRST BREAK,0,12-05-2025,01-06-2026,2,6178.0,5648.55,9.37,10%,"480,611,332"
VETO,NSE:VETO,104,PURE FIRST BREAK,0,26-08-2024,01-06-2026,2,144.72,138.46,4.52,10%,"57,553,263"
MASFIN,NSE:MASFIN,156,PURE FIRST BREAK,0,19-02-2024,23-06-2025,51,312.7,306.75,1.94,10%,"110,723,947"
ADANIENT,NSE:ADANIENT,156,PURE FIRST BREAK,0,03-06-2024,11-05-2026,5,2943.6,2687.73,9.52,10%,"14,357,636,134"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,2,402.2,393.94,2.1,10%,"43,860,716"
