Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.42,99.21,1.22,21485.5,15-12-2025,97.86,261,0
CAT,NYSE:CAT,DAILY,180d,792.28,790.79,0.19,19618.4,17-12-2025,554.07,259,1
GE,NYSE:GE,DAILY,180d,329.5,325.72,1.16,8867.8,22-04-2026,268.58,133,1
SRE,NYSE:SRE,DAILY,365d,83.79,83.67,0.14,5514.6,07-04-2025,59.64,513,1
AZN,NYSE:AZN,DAILY,180d,161.63,158.95,1.69,5335.1,03-08-2026,153.41,30,1
PWR,NYSE:PWR,DAILY,180d,610.78,610.21,0.09,4930.2,08-01-2026,408.22,237,2
SHV,NYSE:SHV,DAILY,180d,110.06,108.68,1.27,4826.4,15-12-2025,107.36,261,0
SHW,NYSE:SHW,DAILY,180d,331.25,329.89,0.41,4642.1,02-06-2026,289.19,92,4
DUK,NYSE:DUK,DAILY,365d,120.56,119.53,0.86,4122.1,14-05-2025,105.57,476,28
URI,NYSE:URI,DAILY,180d,979.82,966.87,1.34,3728.2,19-03-2026,698.94,167,1
UPS,NYSE:UPS,DAILY,180d,103.01,101.59,1.4,3225.4,27-03-2026,91.05,159,7
WSM,NYSE:WSM,DAILY,180d,221.72,218.81,1.33,3030.0,19-05-2026,164.96,106,0
JBL,NYSE:JBL,DAILY,180d,299.39,298.29,0.37,2611.6,18-12-2025,206.6,258,1
HDB,NYSE:HDB,DAILY,180d,23.21,23.13,0.36,2589.4,23-07-2026,22.66,41,5
ESS,NYSE:ESS,DAILY,180d,277.29,272.68,1.69,2317.0,27-03-2026,233.85,159,0
NVR,NYSE:NVR,DAILY,180d,6326.95,6250.48,1.22,2315.7,15-05-2026,5501.01,110,2
YUM,NYSE:YUM,DAILY,180d,151.27,148.62,1.78,2210.5,21-07-2026,144.64,43,4
ONTO,NYSE:ONTO,DAILY,180d,254.55,252.3,0.89,1950.9,17-12-2025,146.79,259,7
SPG,NYSE:SPG,DAILY,180d,210.2,208.96,0.59,1932.4,24-03-2026,175.95,162,0
PPL,NYSE:PPL,DAILY,550d,34.54,34.04,1.48,1858.9,08-07-2024,25.57,786,0
WCN,NYSE:WCN,DAILY,180d,164.09,161.61,1.53,1838.6,02-06-2026,146.58,92,0
ACM,NYSE:ACM,DAILY,180d,66.46,66.44,0.03,1789.8,08-07-2026,66.28,56,13
HSY,NYSE:HSY,DAILY,180d,177.43,174.94,1.42,1787.8,22-06-2026,166.46,72,5
TKO,NYSE:TKO,DAILY,180d,189.79,186.28,1.88,1648.9,23-07-2026,178.5,41,4
EXR,NYSE:EXR,DAILY,180d,139.93,139.51,0.3,1643.8,22-12-2025,126.17,254,14
HEI,NYSE:HEI,DAILY,180d,322.9,322.88,0.01,1417.9,29-04-2026,256.02,126,0
MAS,NYSE:MAS,DAILY,180d,70.94,69.93,1.44,1368.6,20-03-2026,57.63,166,3
PFGC,NYSE:PFGC,DAILY,180d,99.32,98.35,0.99,1357.2,20-03-2026,80.82,166,0
ALLY,NYSE:ALLY,DAILY,180d,42.66,42.12,1.28,1342.0,12-03-2026,35.43,174,1
PL,NYSE:PL,DAILY,365d,19.99,19.63,1.82,1306.5,07-04-2025,2.79,513,1
POST,NYSE:POST,DAILY,180d,84.32,83.32,1.2,1128.4,10-07-2026,83.89,54,15
OGE,NYSE:OGE,DAILY,180d,46.46,46.13,0.72,1047.7,05-01-2026,40.98,240,4
LEU,NYSE:LEU,DAILY,180d,171.49,171.08,0.24,1043.2,17-07-2026,142.13,47,2
LEA,NYSE:LEA,DAILY,180d,129.6,128.99,0.48,1042.0,20-03-2026,111.81,166,23
WPC,NYSE:WPC,DAILY,180d,70.58,70.09,0.69,947.0,22-12-2025,61.29,254,8
MIAX,NYSE:MIAX,DAILY,180d,40.62,40.26,0.89,935.7,23-06-2026,35.43,71,0
KTB,NYSE:KTB,DAILY,180d,72.49,72.35,0.19,876.9,28-01-2026,55.36,217,7
UDR,NYSE:UDR,DAILY,365d,36.59,36.15,1.22,852.3,03-11-2025,31.91,303,27
CPT,NYSE:CPT,DAILY,365d,105.54,103.88,1.6,829.4,29-10-2025,94.3,308,27
FHN,NYSE:FHN,DAILY,180d,24.57,24.29,1.13,827.6,19-03-2026,21.1,167,1
INGR,NYSE:INGR,DAILY,180d,102.6,100.65,1.94,778.7,30-06-2026,93.62,64,0
ORA,NYSE:ORA,DAILY,180d,104.69,103.7,0.95,707.6,29-07-2026,92.99,35,2
MTN,NYSE:MTN,DAILY,180d,136.3,134.36,1.45,681.1,27-04-2026,116.69,128,2
TDS,NYSE:TDS,DAILY,550d,35.87,35.51,1.0,679.8,05-08-2024,17.74,758,21
BOND,NYSE:BOND,DAILY,365d,89.89,89.15,0.83,672.0,11-04-2025,82.69,509,2
GMED,NYSE:GMED,DAILY,180d,80.66,79.73,1.17,666.3,14-07-2026,74.39,50,2
EGP,NYSE:EGP,DAILY,180d,197.49,194.39,1.59,644.0,02-01-2026,173.9,243,7
AOS,NYSE:AOS,DAILY,180d,59.26,59.01,0.43,625.2,20-05-2026,53.83,105,1
JBND,NYSE:JBND,DAILY,365d,52.32,52.16,0.31,596.0,11-04-2025,48.79,509,3
BDC,NYSE:BDC,DAILY,180d,115.76,115.42,0.3,586.4,17-07-2026,98.0,47,3
GIL,NYSE:GIL,DAILY,180d,51.46,51.26,0.39,583.4,16-06-2026,46.35,78,2
YUMC,NYSE:YUMC,DAILY,180d,44.75,44.49,0.57,538.0,25-06-2026,39.9,69,0
HEI-A,NYSE:HEI-A,DAILY,365d,239.83,236.95,1.22,532.9,07-04-2025,180.1,513,58
TRNO,NYSE:TRNO,DAILY,180d,65.74,64.49,1.93,530.7,06-01-2026,57.01,239,10
DCI,NYSE:DCI,DAILY,180d,89.91,88.37,1.74,486.4,01-06-2026,79.05,93,0
