Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,84,4092.6,3903.97,4.83,10%,"5,881,512,434"
ELLEN,NSE:ELLEN,180,PURE FIRST BREAK,0,02-01-2026,10-04-2026,82,260.8,253.23,2.99,10%,"47,644,246"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,77,2716.4,2507.15,8.35,10%,"2,981,281,490"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,09-02-2026,15-04-2026,77,434.7,407.69,6.62,10%,"1,539,993,041"
PFS,NSE:PFS,180,PURE FIRST BREAK,0,29-01-2026,15-04-2026,77,31.35,30.97,1.21,10%,"21,549,990"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,76,527.1,517.43,1.87,10%,"35,897,617"
COLPAL,NSE:COLPAL,180,PURE FIRST BREAK,0,27-02-2026,17-04-2026,75,2071.9,2059.21,0.62,10%,"1,197,856,497"
KANSAINER,NSE:KANSAINER,180,PURE FIRST BREAK,0,02-01-2026,17-04-2026,75,210.02,206.56,1.67,10%,"63,594,267"
TSFINV,NSE:TSFINV,180,PURE FIRST BREAK,0,04-02-2026,17-04-2026,75,451.0,413.69,9.02,10%,"84,179,601"
GUJTHEM,NSE:GUJTHEM,180,PURE FIRST BREAK,0,02-01-2026,20-04-2026,72,395.75,377.3,4.89,10%,"43,054,830"
AJAXENGG,NSE:AJAXENGG,180,PURE FIRST BREAK,0,06-01-2026,21-04-2026,71,539.85,522.62,3.3,10%,"10,217,740"
WEL,NSE:WEL,180,PURE FIRST BREAK,0,16-01-2026,21-04-2026,71,104.48,96.91,7.82,10%,"31,056,994"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,70,975.9,940.78,3.73,10%,"88,287,723"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,13-01-2026,04-05-2026,58,633.95,603.62,5.03,10%,"109,408,361"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,58,937.35,858.94,9.13,10%,"94,994,796"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,06-01-2026,06-05-2026,56,1450.4,1350.37,7.41,10%,"63,331,717"
SURYAROSNI,NSE:SURYAROSNI,180,PURE FIRST BREAK,0,06-05-2026,03-06-2026,28,255.9,255.31,0.23,10%,"103,311,178"
CONCORDBIO,NSE:CONCORDBIO,180,PURE FIRST BREAK,0,07-01-2026,09-06-2026,22,1286.2,1252.64,2.68,10%,"152,316,943"
GENESYS,NSE:GENESYS,180,PURE FIRST BREAK,0,09-01-2026,10-06-2026,21,322.25,303.7,6.11,10%,"48,182,498"
JTLIND,NSE:JTLIND,180,PURE FIRST BREAK,0,11-05-2026,12-06-2026,19,80.78,77.16,4.69,10%,"295,508,745"
AUBANK,NSE:AUBANK,180,PURE FIRST BREAK,0,24-04-2026,15-06-2026,16,1051.4,1028.18,2.26,10%,"1,873,384,564"
ELECON,NSE:ELECON,180,PURE FIRST BREAK,0,06-05-2026,15-06-2026,16,549.95,547.08,0.52,10%,"317,959,099"
TITAN,NSE:TITAN,180,PURE FIRST BREAK,0,08-05-2026,15-06-2026,16,4398.6,4291.99,2.48,10%,"5,140,868,263"
KAJARIACER,NSE:KAJARIACER,180,PURE FIRST BREAK,0,28-04-2026,17-06-2026,14,1203.6,1157.2,4.01,10%,"271,168,667"
BHEL,NSE:BHEL,180,PURE FIRST BREAK,0,29-05-2026,18-06-2026,13,413.95,409.32,1.13,10%,"4,159,488,526"
LUPIN,NSE:LUPIN,180,PURE FIRST BREAK,0,07-05-2026,18-06-2026,13,2397.5,2334.51,2.7,10%,"1,128,934,800"
SHILCTECH,NSE:SHILCTECH,180,PURE FIRST BREAK,0,28-04-2026,18-06-2026,13,4531.6,4463.21,1.53,10%,"93,980,854"
SHREEPUSHK,NSE:SHREEPUSHK,180,PURE FIRST BREAK,0,08-05-2026,18-06-2026,13,407.3,390.16,4.39,10%,"10,310,392"
KSB,NSE:KSB,180,PURE FIRST BREAK,0,28-04-2026,19-06-2026,12,962.55,900.48,6.89,10%,"109,810,590"
SUNPHARMA,NSE:SUNPHARMA,180,PURE FIRST BREAK,0,19-05-2026,19-06-2026,12,1866.2,1843.83,1.21,10%,"2,296,097,772"
GLAXO,NSE:GLAXO,180,PURE FIRST BREAK,0,11-02-2026,22-06-2026,9,2464.7,2347.08,5.01,10%,"330,220,499"
NHPC,NSE:NHPC,180,PURE FIRST BREAK,0,29-04-2026,22-06-2026,9,79.57,78.0,2.02,10%,"596,957,690"
RESPONIND,NSE:RESPONIND,180,PURE FIRST BREAK,0,02-06-2026,22-06-2026,9,200.88,199.75,0.57,10%,"16,853,832"
TVSSRICHAK,NSE:TVSSRICHAK,180,PURE FIRST BREAK,0,12-02-2026,22-06-2026,9,4187.3,4128.1,1.43,10%,"21,748,835"
RUPA,NSE:RUPA,180,PURE FIRST BREAK,0,24-04-2026,23-06-2026,8,169.18,166.82,1.42,10%,"24,290,187"
PNBHOUSING,NSE:PNBHOUSING,180,PURE FIRST BREAK,0,27-05-2026,24-06-2026,7,1051.8,1034.42,1.68,10%,"889,246,455"
FDC,NSE:FDC,180,PURE FIRST BREAK,0,27-05-2026,29-06-2026,2,430.55,419.82,2.55,10%,"112,896,234"
LLOYDSME,NSE:LLOYDSME,180,PURE FIRST BREAK,0,27-05-2026,29-06-2026,2,1805.9,1805.3,0.03,10%,"945,363,380"
DMART,NSE:DMART,365,PURE FIRST BREAK,0,04-09-2025,01-04-2026,91,4328.6,4189.88,3.31,10%,"4,028,428,995"
FOCUS,NSE:FOCUS,365,PURE FIRST BREAK,0,01-08-2025,17-04-2026,75,86.69,82.51,5.07,10%,"10,226,646"
LLOYDSENT,NSE:LLOYDSENT,365,PURE FIRST BREAK,0,04-07-2025,20-04-2026,72,73.64,67.25,9.5,10%,"155,386,732"
ARTEMISMED,NSE:ARTEMISMED,365,PURE FIRST BREAK,0,18-11-2025,06-05-2026,56,262.55,261.47,0.41,10%,"20,521,695"
NIVABUPA,NSE:NIVABUPA,365,PURE FIRST BREAK,0,17-07-2025,08-05-2026,54,85.12,82.74,2.88,10%,"57,872,494"
INDIGOPNTS,NSE:INDIGOPNTS,365,PURE FIRST BREAK,0,18-11-2025,13-05-2026,49,1022.9,982.69,4.09,10%,"135,849,306"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,48,1456.7,1389.96,4.8,10%,"1,097,534,555"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,30-07-2025,14-05-2026,48,713.5,677.83,5.26,10%,"86,364,180"
MONARCH,NSE:MONARCH,365,PURE FIRST BREAK,0,24-07-2025,22-05-2026,40,342.7,322.11,6.39,10%,"21,663,781"
STALLION,NSE:STALLION,365,PURE FIRST BREAK,0,17-10-2025,25-05-2026,37,182.27,177.39,2.75,10%,"106,209,643"
INDNIPPON,NSE:INDNIPPON,365,PURE FIRST BREAK,0,08-10-2025,29-05-2026,33,975.1,896.95,8.71,10%,"34,927,106"
GPTHEALTH,NSE:GPTHEALTH,365,PURE FIRST BREAK,0,05-08-2025,02-06-2026,29,150.06,146.83,2.2,10%,"31,918,062"
ZEEL,NSE:ZEEL,365,PURE FIRST BREAK,0,04-07-2025,04-06-2026,27,108.31,105.03,3.13,10%,"7,119,287,299"
FILATEX,NSE:FILATEX,365,PURE FIRST BREAK,0,04-11-2025,05-06-2026,26,51.89,50.53,2.7,10%,"22,004,317"
JASH,NSE:JASH,365,PURE FIRST BREAK,0,18-07-2025,12-06-2026,19,504.1,473.69,6.42,10%,"135,820,169"
