Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
FTS,NYSE:FTS,180,PURE FIRST BREAK,0,16-03-2026,07-04-2026,85,56.65,56.61,0.08,10%,"37,717,571"
UCB,NYSE:UCB,180,PURE FIRST BREAK,0,06-02-2026,07-04-2026,85,36.05,33.21,8.55,10%,"36,706,109"
BOND,NYSE:BOND,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,84,91.64,91.39,0.27,10%,"68,894,952"
EVR,NYSE:EVR,180,PURE FIRST BREAK,0,16-01-2026,08-04-2026,84,341.04,332.37,2.61,10%,"139,724,092"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,84,49.2,49.06,0.29,10%,"21,711,960"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,84,53.07,52.92,0.28,10%,"21,970,980"
FHN,NYSE:FHN,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,84,26.05,24.15,7.85,10%,"96,530,877"
GBCI,NYSE:GBCI,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,84,52.75,48.36,9.07,10%,"86,515,275"
HTH,NYSE:HTH,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,84,39.37,37.57,4.78,10%,"12,456,668"
PDO,NYSE:PDO,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,84,13.26,12.97,2.22,10%,"10,413,078"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,84,50.89,48.99,3.87,10%,"398,957,239"
MC,NYSE:MC,180,PURE FIRST BREAK,0,16-01-2026,09-04-2026,83,66.42,64.15,3.54,10%,"58,290,190"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,28-01-2026,09-04-2026,83,22.2,21.44,3.54,10%,"168,173,886"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,83,73.37,69.43,5.67,10%,"143,152,212"
MSDL,NYSE:MSDL,180,PURE FIRST BREAK,0,15-01-2026,14-04-2026,78,15.25,14.7,3.75,10%,"10,710,075"
