Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BAJAJHFL,NSE:BAJAJHFL,180,PURE FIRST BREAK,0,03-02-2026,08-04-2026,112,87.63,86.51,1.29,10%,"443,199,314"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,112,3931.4,3906.57,0.64,10%,"12,249,463,679"
AHLUCONT,NSE:AHLUCONT,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,104,832.75,809.81,2.83,10%,"19,465,531"
FIEMIND,NSE:FIEMIND,180,PURE FIRST BREAK,0,11-02-2026,15-04-2026,104,2330.1,2231.18,4.43,10%,"61,586,876"
360ONE,NSE:360ONE,180,PURE FIRST BREAK,0,03-02-2026,16-04-2026,103,1128.3,1093.14,3.22,10%,"697,212,706"
BAJAJHLDNG,NSE:BAJAJHLDNG,180,PURE FIRST BREAK,0,23-02-2026,17-04-2026,102,10831.0,10384.17,4.3,10%,"541,669,141"
COLPAL,NSE:COLPAL,180,PURE FIRST BREAK,0,27-02-2026,17-04-2026,102,2138.1,2063.34,3.62,10%,"700,527,116"
SCODATUBES,NSE:SCODATUBES,180,PURE FIRST BREAK,0,11-05-2026,17-06-2026,41,146.8,142.67,2.89,10%,"26,356,766"
CCAVENUE,NSE:CCAVENUE,180,PURE FIRST BREAK,0,12-02-2026,24-06-2026,35,16.68,16.12,3.48,10%,"81,260,274"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,27,1391.7,1376.32,1.12,10%,"96,185,950"
USHAMART,NSE:USHAMART,180,PURE FIRST BREAK,0,04-06-2026,02-07-2026,27,511.35,508.0,0.66,10%,"332,887,831"
ASTERDM,NSE:ASTERDM,180,PURE FIRST BREAK,0,12-06-2026,09-07-2026,19,813.5,808.79,0.58,10%,"389,830,827"
SUDARSCHEM,NSE:SUDARSCHEM,180,PURE FIRST BREAK,0,26-05-2026,10-07-2026,18,1032.35,1006.11,2.61,10%,"277,679,432"
ENTERO,NSE:ENTERO,180,PURE FIRST BREAK,0,25-05-2026,13-07-2026,15,1235.8,1228.9,0.56,10%,"43,150,430"
SILVERTUC,NSE:SILVERTUC,180,PURE FIRST BREAK,0,16-06-2026,14-07-2026,14,204.66,195.9,4.47,10%,"70,086,842"
