Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SWIGGY,NSE:SWIGGY,DAILY,180d,269.3,267.7,0.6,151625.0,30-06-2026,235.75,65,1
RELIANCE,NSE:RELIANCE,DAILY,180d,1302.5,1288.75,1.07,126621.9,24-07-2026,1249.8,41,3
SBIN,NSE:SBIN,DAILY,180d,1023.4,1009.18,1.41,75443.0,18-05-2026,933.9,108,0
BHARTIARTL,NSE:BHARTIARTL,DAILY,180d,1869.0,1851.65,0.94,69171.5,13-05-2026,1718.87,113,11
INOXWIND,NSE:INOXWIND,DAILY,180d,74.0,73.18,1.12,29412.7,30-07-2026,73.81,35,11
ULTRACEMCO,NSE:ULTRACEMCO,DAILY,180d,11275.0,11213.25,0.55,27929.4,23-03-2026,10118.47,164,10
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,5308.5,5216.8,1.76,27844.1,30-06-2026,4603.78,65,0
OLAELEC,NSE:OLAELEC,DAILY,180d,37.47,36.98,1.32,25004.8,16-03-2026,22.25,171,1
MUTHOOTFIN,NSE:MUTHOOTFIN,DAILY,180d,2926.5,2869.13,2.0,16593.1,03-08-2026,2671.0,31,0
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,374.95,371.38,0.96,16447.4,31-07-2026,357.93,34,1
VEDL,NSE:VEDL,DAILY,180d,270.5,268.14,0.88,16083.7,17-07-2026,249.7,48,2
CAMS,NSE:CAMS,DAILY,180d,747.4,746.01,0.19,9873.4,23-03-2026,606.32,164,2
UPL,NSE:UPL,DAILY,180d,585.35,577.87,1.29,9622.3,01-07-2026,557.75,64,15
NESTLEIND,NSE:NESTLEIND,DAILY,180d,1416.0,1406.0,0.71,9349.6,02-04-2026,1153.85,154,1
PATANJALI,NSE:PATANJALI,DAILY,180d,342.9,336.36,1.94,7670.3,15-07-2026,326.06,50,0
GICRE,NSE:GICRE,DAILY,180d,342.9,341.35,0.45,7668.2,17-06-2026,333.8,78,4
JYOTHYLAB,NSE:JYOTHYLAB,DAILY,180d,200.5,197.94,1.29,7160.9,01-07-2026,188.1,64,1
EIDPARRY,NSE:EIDPARRY,DAILY,180d,778.25,768.51,1.27,6663.6,19-06-2026,698.2,76,0
KPITTECH,NSE:KPITTECH,DAILY,180d,583.5,582.74,0.13,5693.3,15-07-2026,538.45,50,0
JSWHL,NSE:JSWHL,DAILY,180d,11590.0,11448.93,1.23,3990.2,24-07-2026,10530.0,41,6
GRAVITA,NSE:GRAVITA,DAILY,180d,1684.8,1657.4,1.65,3927.6,02-04-2026,1266.9,154,4
DRREDDY,NSE:DRREDDY,DAILY,180d,1155.0,1153.46,0.13,3907.1,23-07-2026,1101.0,42,0
GPIL,NSE:GPIL,DAILY,180d,239.9,236.29,1.53,2318.0,27-07-2026,229.6,38,3
MOSCHIP,NSE:MOSCHIP,DAILY,180d,213.57,211.01,1.21,2309.0,30-03-2026,146.8,157,15
NH,NSE:NH,DAILY,180d,1882.2,1861.33,1.12,2264.1,02-04-2026,1585.49,154,10
TIPSMUSIC,NSE:TIPSMUSIC,DAILY,180d,652.05,639.82,1.91,1985.2,30-03-2026,481.15,157,2
ITCHOTELS,NSE:ITCHOTELS,DAILY,180d,160.25,159.11,0.71,1277.1,30-03-2026,136.41,157,4
JUBLPHARMA,NSE:JUBLPHARMA,DAILY,180d,907.9,898.82,1.01,1141.8,09-03-2026,782.0,178,8
KNRCON,NSE:KNRCON,DAILY,180d,119.27,118.87,0.34,1120.0,27-03-2026,108.65,160,2
FIEMIND,NSE:FIEMIND,DAILY,365d,2036.9,2020.51,0.81,1064.5,07-04-2025,1215.36,514,3
MGL,NSE:MGL,DAILY,180d,1066.4,1057.32,0.86,900.5,23-03-2026,885.65,164,0
RICOAUTO,NSE:RICOAUTO,DAILY,180d,126.49,125.9,0.47,744.8,30-03-2026,98.84,157,1
NACLIND,NSE:NACLIND,DAILY,365d,166.45,165.79,0.4,568.8,11-03-2025,67.4,541,34
SANDHAR,NSE:SANDHAR,DAILY,180d,627.85,616.1,1.91,539.5,30-03-2026,424.0,157,10
TCC,NSE:TCC,DAILY,180d,233.13,229.25,1.69,363.7,28-07-2026,260.45,37,14
NITCO,NSE:NITCO,DAILY,180d,96.28,94.93,1.43,361.7,13-03-2026,64.0,174,7
RAMCOIND,NSE:RAMCOIND,DAILY,180d,324.0,322.0,0.62,361.5,30-03-2026,229.85,157,1
TAJGVK,NSE:TAJGVK,DAILY,180d,333.8,327.35,1.97,194.2,23-03-2026,279.67,164,8
